src_token,accuracy
emmy,1.0
golden,1.0
card,1.0
members,1.0
khoanh,1.0
exodus,1.0
mary,1.0
giauf,1.0
mineral,1.0
mineralogical,1.0
emblem,1.0
alaska,1.0
元,1.0
亨,1.0
利,1.0
貞,1.0
初九,1.0
潛龍勿用,1.0
九二,1.0
現龍在田,1.0
利見大人,1.0
九三,1.0
君子終日乾乾,1.0
夕惕若,1.0
厲,1.0
無咎,1.0
九四,1.0
或躍在淵,1.0
九五,1.0
飛龍在天,1.0
水流濕,1.0
火就燥,1.0
雲從龍,1.0
風從虎,1.0
聖人柞而萬物睹,1.0
本乎天者親上,1.0
本乎地者親下,1.0
子曰,1.0
貴而無位,1.0
高而無民,1.0
賢人在下位而無輔,1.0
是以動而有悔也,1.0
用九,1.0
現群龍無首,1.0
吉,1.0
利牝馬之貞,1.0
君子有攸往,1.0
先迷後得,1.0
主利,1.0
西南得朋,1.0
東北喪朋,1.0
安貞,1.0
gium,1.0
dongva,0.0
生再萬物,1.0
君倡臣和,1.0
初六,1.0
履霜,1.0
堅冰至,1.0
履,1.0
霜,1.0
堅,1.0
冰,1.0
至,1.0
六二,1.0
直方大,1.0
不習旡不利,1.0
直,1.0
方,1.0
大,1.0
習,1.0
旡不利,1.0
六三,1.0
含章可貞,1.0
或從王事,1.0
旡成,1.0
有終,1.0
含,1.0
章,1.0
可貞,1.0
或從,1.0
王事,1.0
六四,1.0
括囊,1.0
旡咎,1.0
旡譽,1.0
括,1.0
囊,1.0
咎,1.0
譽,1.0
六五,1.0
黃裳,1.0
元吉,1.0
黃,1.0
裳,1.0
上六,1.0
龍戰于野,1.0
其血玄黃,1.0
戰,1.0
于,1.0
野,1.0
血,1.0
玄,1.0
用六,1.0
利永貞,1.0
永,1.0
truancon,0.0
truan,1.0
屯,1.0
勿用有攸往,1.0
利建侯,1.0
mongcon,0.0
蒙,1.0
meng,0.0
匪我求童蒙,1.0
童蒙求我,1.0
初筮告,1.0
再三瀆,1.0
瀆則不告,1.0
nhucon,0.0
需,1.0
有孚,1.0
光亨,1.0
利涉大川,1.0
tungcon,0.0
訟,1.0
窒,1.0
惕,1.0
中吉,1.0
終凶,1.0
不利涉大川,1.0
師,1.0
丈人吉,1.0
无,1.0
caldera,1.0
santiago,1.0
hanga,1.0
roa,1.0
poike,1.0
rano,1.0
terevaka,1.0
moai,1.0
valparaiso,1.0
beatrix,1.0
tejas,1.0
brazos,1.0
jacinto,1.0
santa,1.0
virginia,1.0
antonio,0.8
navarro,1.0
austin,1.0
dwight,1.0
eisenhower,1.0
denison,1.0
lyndon,1.0
baines,1.0
johnson,1.0
stonewall,1.0
sbbc,1.0
kiloparsec,1.0
luca,1.0
pasquini,1.0
piercarlo,1.0
bonifacio,1.0
randich,1.0
daniele,1.0
galli,1.0
raffaele,1.0
gratton,1.0
berili,1.0
ngc,1.0
andromeda,1.0
triangulum,1.0
virgo,1.0
magellan,1.0
carina,1.0
draco,1.0
canis,1.0
sagittarius,1.0
sculptor,1.0
sextans,1.0
fornax,1.0
xka,1.0
mapa,1.0
alasca,1.0
juneau,1.0
yukon,1.0
chukchi,1.0
beaufort,1.0
anwr,1.0
political,1.0
football,1.0
jimmy,1.0
carter,1.0
anchorage,1.0
sitka,1.0
inupiaq,1.0
inuit,1.0
yupik,1.0
aleut,1.0
vitus,1.0
dominion,1.0
mcnaughton,1.0
seward,1.0
xiu,1.0
wirtschaftswunder,1.0
比吉,1.0
原筮,1.0
元永貞,1.0
无咎,1.0
不寧方來,1.0
後夫凶,1.0
sucdo,0.0
小畜,1.0
密雲不雨,1.0
自我西郊,1.0
lydo,0.0
履虎尾,1.0
不咥人,1.0
thaido,0.0
泰,1.0
小往大來,1.0
bido,0.0
xui,1.0
nhun,1.0
phet,1.0
習坎,1.0
有孚維心亨,1.0
行有尚,1.0
坎,1.0
象曰,1.0
水洊至,1.0
君子以常德行,1.0
習教事,1.0
洊,1.0
常,1.0
仁,1.0
義,1.0
禮,1.0
智,1.0
信,1.0
五常,1.0
行,1.0
德,1.0
德行,1.0
cop,1.0
船漏沖瘫,1.0
外虛中實,1.0
入于坎窞,1.0
凶,1.0
坎有險,1.0
求小得,1.0
來之坎坎,1.0
險且枕,1.0
勿用,1.0
窞,1.0
樽酒簋,1.0
貳用缶,1.0
納約自牖,1.0
終無咎,1.0
坎不盈,1.0
祗既平,1.0
祗,1.0
坻,1.0
小丘,1.0
係用徽纆,1.0
寘于叢棘,1.0
三歲不得,1.0
tando,0.0
晉,1.0
康侯用錫馬蕃庶,1.0
晝日三接,1.0
tuat,1.0
中孚,1.0
豚魚吉,1.0
利貞,1.0
thiu,0.4
既濟,1.0
亨小,1.0
初吉,1.0
終亂,1.0
未濟,1.0
小狐汔濟,1.0
濡其尾,1.0
无攸利,1.0
email,1.0
chxhcn,1.0
pluto,0.9375
πλουτων,0.0
eris,1.0
charon,1.0
ceres,1.0
vesto,1.0
melvin,1.0
slipher,1.0
clyde,1.0
tombaugh,1.0
kansas,1.0
lowell,1.0
dup,1.0
harvard,1.0
percival,1.0
冥王星,1.0
houei,1.0
nojiri,1.0
resolvable,1.0
disc,1.0
cast,1.0
harrington,1.0
myles,1.0
standish,1.0
horizons,1.0
methane,1.0
monoxide,1.0
ganymede,1.0
titan,1.0
callisto,1.0
io,1.0
plutino,1.0
airborne,1.0
observatory,1.0
bruno,1.0
sicardy,1.0
jay,1.0
pasachoff,1.0
dale,1.0
cruikshank,1.0
ames,1.0
kozai,1.0
pericentre,1.0
nix,1.0
hydra,1.0
camera,1.0
surveys,1.0
huble,1.0
kuper,1.0
staehle,1.0
jpl,1.0
range,1.0
reconnaissance,1.0
imager,1.0
lorri,1.0
pioneer,1.0
record,1.0
glenn,1.0
seaborg,1.0
plutonium,1.0
neptunium,1.0
nepturne,1.0
cerium,1.0
pallas,1.0
desc,1.0
none,1.0
setting,1.0
bottom,1.0
display,1.0
rather,1.0
large,1.0
icon,1.0
linking,1.0
graphic,1.0
dysnomia,1.0
hayden,1.0
iau,1.0
planet,1.0
kbo,1.0
minor,1.0
紅河,1.0
honghe,1.0
koi,0.5
元江,1.0
禮社江,1.0
傣,1.0
彞,1.0
哈尼,1.0
hani,1.0
xiet,1.0
biooc,0.0
ngoeo,1.0
ephesus,1.0
ephexo,0.0
smyrne,1.0
quartodecimans,1.0
nisan,1.0
suyt,1.0
irene,0.0
nicea,0.8571428571428571
constantin,1.0
nicaea,1.0
dionysius,1.0
exiguus,1.0
whitby,1.0
aleppo,1.0
gregorian,1.0
julian,1.0
rome,1.0
chocolate,1.0
lazarus,1.0
pascha,1.0
πασχα,1.0
liturgy,1.0
bright,1.0
week,1.0
九龍江,1.0
myanmar,1.0
encyclopaedia,1.0
britannica,1.0
dzanak,1.0
dzakar,1.0
lungmug,1.0
guosongmucha,1.0
peissel,1.0
much,0.5
dza,1.0
扎曲,1.0
za,0.0
qu,0.9166666666666666
瀾滄江,1.0
lancang,0.0
jiang,1.0
giles,1.0
ts,1.0
chiang,1.0
昌都,1.0
changdu,0.0
ruak,1.0
menam,0.0
banchum,1.0
luang,1.0
prabang,1.0
khone,1.0
mekongk,0.0
sambor,1.0
kratie,0.0
chenla,1.0
faria,1.0
gerrit,1.0
wuysthoff,1.0
doudard,1.0
lagree,1.0
hart,1.0
schaaf,1.0
pak,1.0
漫湾,1.0
大朝山,1.0
景洪,1.0
小湾,1.0
xiaowan,1.0
wide,1.0
fund,1.0
wildlife,1.0
wwf,1.0
zed,1.0
hogan,1.0
robin,1.0
abell,1.0
newspapers,1.0
calends,1.0
nones,1.0
ides,1.0
ante,1.0
sextum,1.0
calendas,1.0
martii,1.0
matthias,1.0
hebro,1.0
adar,1.0
rishon,1.0
sheni,1.0
meton,0.6666666666666666
xaba,1.0
bridget,1.0
petamet,0.0
pm,1.0
parsec,1.0
yotamet,0.0
ym,1.0
doraemon,1.0
fujiko,1.0
fujio,1.0
doremon,1.0
nobi,1.0
nobita,0.9666666666666667
asia,1.0
shogakukan,1.0
yoiko,1.0
yochien,0.0
shogaku,1.0
ichinensei,1.0
yonnensei,1.0
gogensei,1.0
rokunensei,1.0
corocoro,1.0
comic,1.0
manga,1.0
hiroshi,1.0
motoo,1.0
fujimoto,1.0
nobito,1.0
giuc,1.0
xeko,1.0
chaien,1.0
xuka,1.0
zensho,0.0
pro,1.0
abiko,1.0
dogu,1.0
kana,1.0
道具,1.0
oricon,1.0
songoku,0.0
yokoyama,1.0
yasuyuki,1.0
toyama,1.0
のび太の大魔境,1.0
google,1.0
maps,1.0
nensei,1.0
allison,1.0
timeasia,1.0
oshin,1.0
tezuka,1.0
osamu,1.0
japan,1.0
exploding,1.0
subculture,1.0
pokemon,1.0
pikachu,1.0
anime,1.0
satoshi,1.0
ザ,1.0
ドラえもんズ,1.0
tanaka,1.0
doumei,1.0
ドラベース,1.0
mugiwara,1.0
shintaro,1.0
doremi,1.0
chagurin,1.0
キテレツ大百科,1.0
romaji,0.6666666666666666
kiteretsu,1.0
daihyakka,1.0
korosuke,1.0
fuji,1.0
television,1.0
uta,1.0
ドラえもんのうた,1.0
seiyu,1.0
asahi,1.0
hug,1.0
shichao,1.0
ハグしちゃお,1.0
yume,1.0
wo,1.0
kanaete,1.0
夢をかなえてドラえもん,1.0
metropolitan,1.0
space,1.0
mizuta,1.0
wasabi,1.0
nes,1.0
nintendo,1.0
playstation,1.0
wii,1.0
kobe,0.75
asian,1.0
heroes,1.0
cuddliest,1.0
kawasaki,1.0
dorling,1.0
kindersley,1.0
harpercollins,1.0
uk,1.0
simon,1.0
schuster,1.0
dami,1.0
seoul,1.0
thy,1.0
latium,1.0
franca,1.0
declinationes,1.0
sardin,1.0
split,1.0
infinitive,1.0
inkhorn,1.0
inkpot,1.0
imbibe,1.0
extrapolate,1.0
inebriation,1.0
gcse,1.0
kentucky,1.0
junior,1.0
classical,1.0
league,1.0
dialect,1.0
language,1.0
cia,1.0
factbook,1.0
ethnologue,1.0
hindi,1.0
bengal,1.0
karaoke,1.0
cathay,1.0
chem,1.0
khet,1.0
nup,1.0
phanh,0.3333333333333333
tropical,1.0
tropic,0.0
newcomb,1.0
tt,1.0
ms,1.0
δt,1.0
milankovitch,1.0
messiah,1.0
monotheistic,1.0
hypostasis,1.0
protestantism,1.0
khristos,0.0
基督,1.0
eva,0.875
antioch,1.0
judea,1.0
pontius,1.0
pilate,1.0
esai,0.0
mark,1.0
magdalene,1.0
origen,1.0
augustine,1.0
giacobe,1.0
zebedee,1.0
nero,1.0
valerian,1.0
diocletian,1.0
galerius,1.0
seleucia,1.0
nestorian,1.0
constantinople,1.0
reformation,1.0
sola,1.0
denomination,1.0
mormon,1.0
enlightenment,1.0
deism,1.0
unitarianism,1.0
atheist,1.0
agnostic,1.0
humanist,1.0
liberalism,1.0
baptist,1.0
evangelical,1.0
century,1.0
christianity,1.0
today,1.0
pentecostal,1.0
consumerism,1.0
megachurch,1.0
course,1.0
evangelicalism,1.0
monotheism,1.0
christos,1.0
franciscan,1.0
jesuit,1.0
missionary,1.0
alliance,1.0
giuse,1.0
illinois,1.0
springfield,1.0
cahokia,1.0
thot,0.75
michigan,1.0
lincoln,1.0
grant,1.0
blue,1.0
prairie,1.0
ilenweewa,1.0
algonquian,1.0
miami,1.0
illiniwek,1.0
east,1.0
voa,0.0
congerville,1.0
marquette,1.0
jolliet,1.0
peoria,1.0
rogers,1.0
clark,1.0
kaskaskia,1.0
hawk,1.0
war,1.0
wisconsin,1.0
iowa,1.0
illnois,1.0
cso,1.0
hindu,1.0
ohio,1.0
ronald,1.0
reagan,1.0
hillary,1.0
clinton,1.0
barack,1.0
obama,1.0
honolulu,1.0
rhode,1.0
island,1.0
providence,1.0
plantations,1.0
vienne,1.0
danube,1.0
unido,1.0
iaea,1.0
osce,1.0
apud,1.0
weniam,1.0
babenberg,1.0
mautern,1.0
passau,1.0
jasomirgott,1.0
ottokar,1.0
wagner,1.0
burgtheater,1.0
akademietheater,1.0
volkstheater,1.0
theater,1.0
josefstadt,1.0
volksoper,1.0
konzerthaus,1.0
musical,1.0
elisabeth,1.0
musik,1.0
hofburg,1.0
sisi,1.0
kunsthistorisches,1.0
naturhistorisches,1.0
museumsquartier,1.0
stiftung,1.0
ruprecht,1.0
stephansdom,1.0
roc,0.5
secessionsgebaude,0.0
steinhof,1.0
karlsplatz,1.0
hundertwasser,1.0
friedensreich,1.0
wotruba,1.0
fritz,1.0
uno,1.0
wienerberg,1.0
millenium,1.0
tower,1.0
handelskai,1.0
bermuda,1.0
schwedenplatz,1.0
ruprechtskirche,1.0
copa,1.0
cagrana,1.0
reichsbrucke,0.0
hawelka,1.0
dorotheergasse,1.0
griensteindl,1.0
michaelerplatz,1.0
tirolerhof,1.0
stadtpark,1.0
burggarten,1.0
volkspark,1.0
belvedere,1.0
dehne,1.0
ressel,1.0
votiv,1.0
auer,1.0
welsbach,1.0
turkenschanz,0.0
lainz,1.0
hailigenstaite,1.0
beethoven,1.0
phenstejan,1.0
gotich,0.0
melange,1.0
citybike,1.0
auen,1.0
rotterdam,1.0
budapest,1.0
freudenau,1.0
leopoldstadt,1.0
brooklyn,1.0
fahrenheit,1.0
bernoulli,1.0
leonard,0.75
sadi,1.0
carnot,1.0
joule,1.0
clapeyron,1.0
kelvin,1.0
thompson,1.0
clausius,1.0
watt,1.0
logo,1.0
willard,1.0
gibbs,1.0
ilya,1.0
prigonine,1.0
nernst,1.0
星期一,1.0
eve,1.0
saturn,1.0
saterday,1.0
universal,1.0
universel,1.0
coordonne,0.0
ntp,1.0
zulu,1.0
naco,1.0
ametit,0.8
selen,1.0
antimoan,1.0
asen,1.0
niken,1.0
urani,1.0
bari,1.0
thori,1.0
pyrex,1.0
magma,1.0
torcello,1.0
venice,1.0
venido,0.0
blenko,1.0
duyuoc,0.0
thuot,1.0
provindence,1.0
bbc,1.0
thia,0.6666666666666666
xot,1.0
slow,1.0
blues,1.0
duom,1.0
yem,0.8888888888888888
encyclopedie,1.0
tous,1.0
pays,1.0
buot,1.0
mim,1.0
choang,1.0
url,1.0
tcs,1.0
anre,1.0
istanbul,1.0
gie,0.7647058823529411
heb,1.0
belarus,1.0
cyprus,1.0
kazakhstan,1.0
hypostases,1.0
ousia,1.0
eden,1.0
consensus,1.0
patrum,1.0
theotokos,1.0
noah,1.0
eikona,1.0
olive,1.0
theosis,1.0
athanasius,1.0
incarnation,1.0
θεοποιηθωμεν,0.0
athens,1.0
thessalonika,1.0
byzantium,1.0
constantine,1.0
thuyetarius,0.0
rus,1.0
ukraine,1.0
cyril,1.0
methodius,1.0
rastislav,1.0
moravia,1.0
thessaloniki,1.0
clement,1.0
naum,1.0
angelarius,1.0
glagolitic,1.0
holy,1.0
wisdom,1.0
bartholomew,1.0
athos,1.0
phero,1.0
pontifical,1.0
yearbook,1.0
catholic,1.0
καθολικος,0.5
katholikos,1.0
καθολου,0.0
katholou,1.0
κατα,0.0
ολου,0.0
kata,1.0
holou,1.0
constantinopolis,1.0
inhaxio,1.0
antiokhia,0.0
polycarp,1.0
justin,1.0
irenaeus,1.0
tertullian,1.0
milano,1.0
aria,1.0
theodosius,1.0
epheso,1.0
romulus,1.0
benedict,0.75
gregorio,1.0
bologna,1.0
phanxico,1.0
clermont,1.0
urbano,0.0
cathar,1.0
firenze,1.0
trent,1.0
xavie,1.0
iemitsu,1.0
gioan,1.0
xxiii,1.0
papacy,1.0
sancta,1.0
sedes,1.0
apostolic,1.0
sistine,1.0
sui,0.625
iuris,1.0
patriarch,1.0
synod,1.0
bishops,1.0
diocese,1.0
eparchies,1.0
magisterium,1.0
divino,1.0
afflante,1.0
spiritu,1.0
xii,1.0
lucifer,1.0
satan,1.0
tridentine,1.0
ambrosian,1.0
mozarabic,1.0
antiochian,1.0
slave,1.0
maronite,1.0
chaldean,1.0
orientalium,1.0
ecclesiarum,1.0
caribbean,1.0
timo,1.0
creationism,1.0
heilbron,1.0
lindberg,1.0
ted,1.0
davis,1.0
mendel,1.0
lemaitre,1.0
becquerel,1.0
luigi,1.0
galvani,1.0
volta,1.0
ampere,0.6071428571428571
guglielmo,1.0
marconi,1.0
vesalius,1.0
phalo,0.0
shakespeare,1.0
michelangelo,1.0
raffaello,1.0
lorenzo,1.0
bernini,1.0
francesco,1.0
borromini,1.0
leonardo,1.0
protestatio,1.0
elector,1.0
speyer,1.0
worm,1.0
calvinist,1.0
methodist,1.0
pietist,1.0
wesley,1.0
holiness,1.0
movement,1.0
pentecostalism,1.0
gift,1.0
charismatic,1.0
modernist,1.0
neo,0.8
apologetics,1.0
ulrich,1.0
zwingly,1.0
aliance,1.0
church,1.0
vietnam,1.0
avignon,1.0
wiclif,1.0
hus,1.0
constance,1.0
wittenberg,1.0
indulgence,1.0
huldreich,1.0
zwingli,1.0
viii,1.0
anglicanism,1.0
anglican,1.0
communion,1.0
succession,1.0
canterbury,1.0
catherine,1.0
aragon,1.0
boleyn,1.0
supreme,1.0
head,1.0
cranmer,1.0
hooker,1.0
lancelot,1.0
andrewes,1.0
laud,1.0
nuot,1.0
primus,1.0
inter,1.0
pares,1.0
governor,1.0
episcopal,1.0
robinson,1.0
hampshire,1.0
episcopus,1.0
presiding,1.0
bishop,1.0
deacon,1.0
priest,1.0
nicene,1.0
athanasian,1.0
legendes,0.0
terres,1.0
sereines,1.0
sylvie,1.0
hanoi,1.0
lacourtine,1.0
charlot,1.0
indochine,1.0
alice,1.0
helene,1.0
guom,1.0
tnhh,1.0
gauthier,1.0
ave,1.0
masoeur,1.0
aller,1.0
danser,1.0
amour,1.0
rien,1.0
tombe,1.0
neige,1.0
seasons,1.0
nachtliches,0.0
standchen,1.0
schonen,0.0
blauen,1.0
celebre,0.0
valse,1.0
brahms,1.0
julie,1.0
csdl,1.0
database,1.0
nghanh,0.0
moon,1.0
italiano,1.0
toscana,1.0
tuscany,1.0
toscane,1.0
florence,1.0
stress,1.0
whisky,1.0
ss,1.0
gioventu,0.0
hanno,1.0
avere,1.0
anno,1.0
vulgar,1.0
benevento,1.0
dante,1.0
alighieri,1.0
divina,1.0
commedia,1.0
dalmatia,1.0
liguri,1.0
lombard,1.0
piemont,1.0
marino,1.0
lybia,1.0
eritrea,1.0
夏曆,1.0
農曆,1.0
nongli,0.0
公曆,1.0
gongli,0.0
西曆,1.0
xili,0.0
舊曆,1.0
新曆,1.0
干支,1.0
ganzhi,0.0
chinese,1.0
四分,1.0
sifen,0.0
太初,1.0
taichu,0.0
parabon,1.0
時憲,1.0
shixian,0.0
schall,1.0
zhengyue,0.0
aquarius,1.0
pisces,1.0
capricorn,1.0
甲子,1.0
jiazi,0.0
康熙壬寅,1.0
壬寅,1.0
康熙,1.0
八字,1.0
bazi,0.0
年,1.0
nian,0.0
歲,1.0
bieng,1.0
hangul,1.0
dangun,1.0
arabia,1.0
tudor,1.0
balat,1.0
hood,1.0
how,1.0
many,1.0
merry,1.0
thirteen,1.0
twelve,1.0
graves,1.0
greek,1.0
myths,1.0
天干,1.0
tiangan,0.0
十干,1.0
shigan,0.0
地支,1.0
dizhi,0.0
十二支,1.0
shierzhi,0.0
ttl,1.0
scn,1.0
herod,1.0
domini,1.0
era,1.0
vulgaris,1.0
bce,1.0
公元,1.0
公曆紀元,1.0
公历纪元,1.0
boyle,1.0
ohm,1.0
conrad,1.0
roentgen,1.0
rontgen,1.0
sklodowska,1.0
chadwick,1.0
condensed,1.0
matter,1.0
physics,1.0
bloch,1.0
enrico,1.0
trinity,1.0
alamogorgo,1.0
feynman,1.0
schwinger,1.0
tomonaga,1.0
dyson,1.0
mills,1.0
aristotles,1.0
ptolemee,1.0
philosphiae,1.0
leonhard,1.0
euler,1.0
lagrange,1.0
rond,1.0
laplace,1.0
catholica,1.0
catholique,1.0
antiokia,1.0
smyrna,1.0
chalcedon,1.0
ancient,1.0
liberal,1.0
anglicans,1.0
catholicism,1.0
low,1.0
transubstantiation,1.0
consubstantiation,1.0
missa,1.0
manning,1.0
ixraen,1.0
מדינת,1.0
ישראל,1.0
medinat,1.0
yisra,1.0
د,1.0
و,1.0
ل,1.0
ة,1.0
ا,0.0
س,1.0
ر,1.0
اي,0.0
يل,1.0
dawlat,1.0
israil,1.0
israelites,1.0
israelis,1.0
juda,1.0
irak,1.0
philistine,1.0
merneptah,1.0
stele,1.0
saoul,1.0
babylonia,1.0
achaemenes,1.0
sassanid,1.0
kochba,1.0
palaestina,1.0
mishnah,1.0
aliyah,1.0
עלייה,1.0
zion,1.0
hess,1.0
herzl,1.0
judenstaat,1.0
balfour,1.0
hebron,1.0
haganah,1.0
irgun,1.0
hagana,1.0
beth,1.0
avraham,1.0
lehi,1.0
aliya,1.0
gurion,1.0
gaza,1.0
palmach,1.0
mizrahi,1.0
moshe,1.0
sharet,1.0
lavon,1.0
suez,1.0
fedayeen,1.0
eshkol,1.0
eichmann,1.0
tiran,1.0
israeli,1.0
casus,1.0
belli,1.0
golan,1.0
siria,1.0
mossad,1.0
idf,1.0
yitzhak,1.0
rabin,1.0
knesset,1.0
arach,1.0
likud,1.0
menachem,1.0
anwar,1.0
sadat,1.0
osiraq,1.0
isreal,1.0
beirut,1.0
tunis,1.0
shamir,1.0
oslo,1.0
plo,1.0
hamas,1.0
yasser,1.0
arafat,1.0
yigal,1.0
amir,1.0
shimon,1.0
peres,1.0
yahya,1.0
ayyash,1.0
sit,1.0
netanyahu,1.0
wye,1.0
ehud,1.0
barak,1.0
bill,1.0
aqsa,1.0
intifadah,1.0
sharon,1.0
mount,1.0
hashemite,1.0
tel,1.0
aviv,1.0
haifa,1.0
sheva,1.0
nazareth,1.0
stare,1.0
decisis,1.0
adversarial,1.0
inquisitorial,1.0
sharia,1.0
druze,1.0
aharon,1.0
hcoj,1.0
registrar,1.0
fao,1.0
tzahal,1.0
צה,1.0
ל,1.0
magav,1.0
shin,1.0
circassi,1.0
bedouin,1.0
haredi,1.0
silicon,1.0
payments,1.0
productivity,1.0
teimani,1.0
yiddish,1.0
ladino,1.0
tivi,1.0
farsi,1.0
ale,1.0
adummim,1.0
gush,1.0
etzion,1.0
haredim,1.0
hiloni,1.0
arab,1.0
conflict,1.0
palestinian,1.0
pakistan,1.0
oman,1.0
tajikistan,1.0
wakhan,1.0
indus,1.0
vedic,1.0
indo,1.0
turc,1.0
aryans,1.0
afghan,1.0
sikhs,1.0
ali,1.0
jinnah,1.0
sindh,1.0
punjab,1.0
balochistan,1.0
bangladesh,1.0
shia,1.0
next,1.0
eleven,1.0
urdu,1.0
choudhary,1.0
rahmat,1.0
pakstan,1.0
raj,0.5
afghania,1.0
kashmir,1.0
harappan,1.0
aryan,1.0
saka,1.0
parthia,1.0
kushan,1.0
hephthalite,1.0
turkic,1.0
mughal,1.0
nanda,1.0
mauryas,1.0
sungas,1.0
guptas,1.0
palas,1.0
patliputra,1.0
mesopotamia,1.0
malabar,1.0
achaemenid,1.0
mauryan,1.0
qasim,1.0
multan,1.0
ghaznavid,1.0
ghorid,1.0
delhi,1.0
sufi,1.0
hindo,1.0
allama,1.0
iqbal,1.0
lahore,1.0
nehru,1.0
abul,1.0
kalam,1.0
azad,1.0
tara,0.5
singh,1.0
ramadan,1.0
hindus,1.0
jammu,1.0
pashtun,1.0
ayub,1.0
belgan,1.0
mukti,1.0
bahini,1.0
pakistani,1.0
zulfikar,1.0
bhutto,1.0
zia,1.0
ul,1.0
haq,1.0
benazir,1.0
nawaz,1.0
sharif,1.0
kargil,1.0
pervez,1.0
musharraf,1.0
rafiq,1.0
tarar,1.0
zafarullah,1.0
jamali,1.0
shaukat,1.0
aziz,1.0
butto,1.0
yousaf,1.0
raza,1.0
gillani,1.0
musharaff,1.0
taliban,1.0
chief,1.0
minister,1.0
muttahida,1.0
qaumi,1.0
mqm,1.0
muhajir,1.0
karachi,1.0
rahimuddin,1.0
oic,1.0
cento,1.0
seato,1.0
kabul,1.0
gilani,1.0
asif,1.0
zardari,1.0
tehsil,1.0
faisalabad,1.0
rawalpindi,1.0
islamabad,1.0
gujranwala,1.0
sialkot,1.0
gujrat,1.0
jhelum,1.0
sargodha,1.0
sheikhupura,1.0
punjabi,1.0
pashto,1.0
nwfp,1.0
sindhi,1.0
balochi,1.0
aer,1.0
badeshi,1.0
bagri,1.0
balti,0.0
bateri,1.0
bhaya,1.0
brahui,1.0
burushaski,1.0
chilisso,1.0
dameli,1.0
dehwari,1.0
dhatki,1.0
domaaki,1.0
dari,1.0
gawar,1.0
bati,1.0
ghera,1.0
goaria,1.0
gowro,1.0
gujarati,1.0
gujari,1.0
gurgula,1.0
hazaragi,1.0
hindko,1.0
jadgali,1.0
jandavra,1.0
kabutra,1.0
kachchi,1.0
kutchi,1.0
kalami,1.0
kalasha,1.0
kalkoti,1.0
kamviri,1.0
kashmiri,1.0
kati,1.0
khetrani,1.0
khowar,1.0
kohistani,1.0
koli,1.0
lasi,1.0
loarki,1.0
marwari,1.0
memoni,1.0
od,1.0
ormuri,1.0
pahari,1.0
potwari,1.0
palula,1.0
phalura,1.0
sansi,1.0
savi,1.0
shina,1.0
torwali,1.0
ushojo,1.0
vaghri,1.0
wakhi,1.0
waneci,1.0
yidgha,1.0
dravidian,1.0
health,1.0
baloch,1.0
mujahideen,1.0
intelligence,1.0
qa,1.0
ida,1.0
osama,1.0
laden,1.0
mullah,1.0
omar,1.0
cheetah,1.0
urial,1.0
markhor,1.0
ibex,1.0
imf,1.0
examinations,1.0
madrassah,1.0
hyderabad,1.0
peshawar,1.0
kearney,1.0
fp,1.0
qawwali,1.0
ghazal,1.0
gayaki,1.0
nusrat,1.0
fateh,1.0
alam,1.0
lohar,1.0
bollywood,1.0
ptv,1.0
lollywood,1.0
mohenjo,1.0
daro,1.0
harappa,1.0
kot,1.0
diji,1.0
gandhara,1.0
takht,1.0
bahi,1.0
shah,1.0
rukn,1.0
hindustani,1.0
badshahi,1.0
alamgiri,1.0
wazir,1.0
pushto,1.0
baluchi,1.0
tarana,1.0
hind,1.0
reconstruction,1.0
religious,1.0
thought,1.0
islam,1.0
faiz,1.0
abdul,1.0
latif,1.0
bulleh,1.0
khawaja,1.0
farid,1.0
mirza,1.0
kalich,1.0
beg,1.0
taxila,1.0
juniper,1.0
shaft,1.0
murghagull,1.0
gharra,1.0
mughall,1.0
saa,1.0
uis,1.0
hunza,1.0
chitral,1.0
kalash,1.0
masjid,1.0
shalimar,1.0
jahangir,1.0
ptdc,1.0
swat,1.0
squash,1.0
jansher,1.0
open,1.0
olympics,1.0
motorsport,1.0
automobile,1.0
heliopause,1.0
heliosphere,1.0
local,1.0
interstellar,1.0
cloud,1.0
bubble,1.0
orion,1.0
perseus,1.0
helioseismology,1.0
infrasound,1.0
millimet,1.0
adiabatic,1.0
lapse,1.0
tachocline,1.0
solar,1.0
granulation,1.0
benard,1.0
lockyer,1.0
helios,1.0
alfven,1.0
quanq,1.0
superalfvenic,0.0
dynamo,1.0
sporer,0.0
maunder,1.0
vega,1.0
hercules,1.0
sky,1.0
degree,1.0
centauri,1.0
cassiopeia,1.0
impact,1.0
event,1.0
notrino,0.7142857142857143
norino,0.0
anaxagoras,1.0
peloponnesus,1.0
chariot,1.0
ptolemy,1.0
albatenius,1.0
ibn,1.0
yunus,1.0
avicenna,1.0
bajjah,1.0
alhazen,1.0
buong,0.8461538461538461
obscura,1.0
optics,1.0
aristarchus,1.0
samos,1.0
seleucus,1.0
harriot,1.0
cassini,1.0
richer,1.0
burbidge,1.0
synthesis,1.0
stars,1.0
telescope,1.0
maximum,1.0
mission,1.0
uvtu,0.0
challenger,1.0
sts,1.0
soho,1.0
heliospheric,1.0
esa,1.0
genesis,1.0
collector,1.0
日,1.0
nichi,1.0
太阳,1.0
太陽,1.0
taiyo,0.0
eur,1.0
iu,1.0
sip,1.0
erm,1.0
litvia,1.0
currency,1.0
