target_token,rel_freq
jīngāng,0.5
jingang,0.5
fukū,0.16666666666666666
fuku,0.8333333333333334
amogha,1.0
智藏,1.0
siṃhala,1.0
yavadvīpa,1.0
龍智,1.0
nāgabodhi,1.0
金剛頂經,1.0
vajrasekhara,0.5
vajraśekhara,0.5
安祿山,1.0
肅宗,1.0
仁王經,1.0
uighurs,1.0
長安,1.0
金閣寺,1.0
太宗,1.0
惠果,1.0
慧琳,1.0
付法藏因縁傅,1.0
hōryūji,0.5
horyuji,0.5
kimmei,1.0
seong,1.0
baekje,1.0
gangōji,1.0
senka,1.0
okoshi,1.0
nakatomi,1.0
kamako,1.0
iname,1.0
horie,1.0
moriya,1.0
umayado,1.0
shitennouji,1.0
hōkōji,1.0
asukadera,1.0
temmu,1.0
daikandaiji,1.0
daianji,1.0
yakushiji,1.0
shōmu,1.0
kōken,1.0
kōmyō,1.0
kokubunniji,1.0
daibutsu,1.0
yamato,1.0
tōshōdaiji,1.0
kōyasan,1.0
byōdōin,1.0
nichiren,1.0
kokanshiren,1.0
kemmu,1.0
nanzenji,1.0
enryakuji,1.0
tenryūji,1.0
shun,0.9696969696969697
shùn,0.030303030303030304
oku,1.0
myōha,1.0
yoshimitsu,1.0
rokuonji,1.0
kinkakuji,1.0
jishōji,1.0
ginkakuji,1.0
yoshimasa,1.0
tokusei,1.0
ikki,1.0
rennyo,1.0
nisshin,1.0
onin,0.375
ōnin,0.625
ikkō,0.9375
ikko,0.0625
ganshōji,1.0
nagashima,1.0
ise,1.0
nobunga,1.0
ishiyama,1.0
kennyo,1.0
mikawa,1.0
ieyasu,1.0
ōsakajō,1.0
hidenaga,1.0
motoori,1.0
norinaga,1.0
chōshū,0.81
choshu,0.15
chōshu,0.04
shōwa,0.6842105263157895
showa,0.3157894736842105
安世高,1.0
支遁,1.0
真諦,1.0
入楞伽經,1.0
大般涅槃經,1.0
mahāparinirvāṇa,1.0
成實論,1.0
satyasiddhi,1.0
三論宗,1.0
涅槃宗,1.0
華嚴,1.0
天台,1.0
淨土,1.0
法相,1.0
杜順,1.0
禪淨合一,1.0
bābù,0.5
babu,0.5
八部衆,1.0
hachibuju,1.0
天,1.0
夜叉,1.0
yakṣa,1.0
乾闥婆,1.0
gandharva,1.0
阿修羅,1.0
asura,1.0
迦樓羅,1.0
緊那羅,1.0
kinnara,1.0
摩睺羅迦,1.0
mahoraga,0.5
mahoràga,0.5
bādì,0.14285714285714285
badi,0.8571428571428571
八諦,1.0
hachitai,1.0
śrīmālā,1.0
有作四諦,1.0
無作四諦,1.0
勝鬘經法身品,1.0
仁王般若經疏卷三,1.0
yogācārabhūmi,1.0
行苦諦,1.0
壞苦諦,1.0
苦苦諦,1.0
流轉諦,1.0
分段生死,1.0
流息諦,1.0
雜染諦,1.0
煩惱,1.0
清淨諦,1.0
正方便諦,1.0
bùgòng,1.0
wúmíng,0.5
wǔmíng,0.5
不共無明,1.0
fugu,1.0
mumyō,0.5
mumyo,0.5
相應無明,1.0
十隨眠,1.0
獨頭無明,1.0
李锐,1.0
lieberthal,1.0
oksenberg,1.0
林一山,1.0
侯学煜,1.0
xueyu,1.0
daily,1.0
katse,1.0
lesotho,1.0
hvdc,1.0
yap,1.0
貝,1.0
寶貝,1.0
pecunia,1.0
pecus,1.0
croesus,1.0
debitism,1.0
consecutiv,1.0
constitutiv,1.0
斤,1.0
两,1.0
钱,1.0
củacác,1.0
treasury,1.0
fed,1.0
money,1.0
tautologic,1.0
lux,1.0
quantity,1.0
wegbereiter,1.0
elise,1.0
pathétique,1.0
moonlight,1.0
waldstein,1.0
appasionata,1.0
spring,1.0
kreutzer,1.0
overture,1.0
coriolan,1.0
leonore,1.0
egmont,1.0
fidelio,1.0
magdalena,1.0
keverich,1.0
neefe,1.0
adlige,1.0
herkunft,1.0
örtliche,1.0
tenor,0.9615384615384616
ténor,0.038461538461538464
violon,1.0
clavio,1.0
ries,1.0
variation,1.0
clavecin,1.0
march,1.0
christoph,1.0
dressler,1.0
eulogius,1.0
salieri,1.0
swieten,1.0
lichnowski,1.0
xiết,1.0
brunowick,1.0
malfati,1.0
argonne,1.0
danville,1.0
crohn,1.0
beethoben,1.0
beethooven,1.0
gaflinger,1.0
actari,1.0
sonate,1.0
kreutzar,1.0
appasionta,1.0
missa,1.0
solemnis,1.0
ouverture,1.0
jena,0.9583333333333334
jéna,0.041666666666666664
witt,1.0
barry,1.0
bùkě,0.2857142857142857
buke,0.7142857142857143
不可得,1.0
fukatoku,1.0
shuō,1.0
不可說,1.0
fukasetsu,1.0
bùkěsīyì,1.0
不可思議,1.0
acinteyya,1.0
fukashigi,1.0
不思議,1.0
sānbăo,0.3333333333333333
sānbǎo,0.6666666666666666
三寶,1.0
sanbō,0.3333333333333333
sanbo,0.6666666666666666
tiratana,1.0
anussati,1.0
一體三寶,1.0
ittai,1.0
sambō,0.1
sambo,0.9
同體三寶,1.0
shìshī,0.03225806451612903
shishi,0.967741935483871
wǔshí,0.5
wǔshī,0.5
事師法五十頌,1.0
jishi,1.0
gurupañcāśikā,1.0
日稱,1.0
無上瑜伽,1.0
癡,1.0
gti,1.0
mug,1.0
痴,1.0
三不善根,1.0
sānjiē,1.0
三階教,1.0
sankaikyō,1.0
laf,1.0
信行,1.0
sānlùn,1.0
三論,1.0
sanron,1.0
中觀論,1.0
八不,1.0
道生,1.0
僧肇,1.0
僧朗,1.0
法朗,1.0
吉藏,1.0
慧觀,1.0
量,1.0
cognition,1.0
erkenntnis,1.0
現量,1.0
pratyakṣapramāṇa,1.0
真現量,1.0
perception,1.0
rotifera,1.0
mastax,1.0
trehalose,1.0
trihaloza,1.0
tardigrada,1.0
artemia,1.0
salinis,1.0
acanthocephala,1.0
platyzoa,1.0
bdelloidea,1.0
nematoda,1.0
samnon,1.0
十二門論,1.0
dvādaṣadvāra,1.0
dvādaśanikāya,1.0
百論,1.0
śata,0.06896551724137931
sata,0.9310344827586207
僧叡,1.0
道融,1.0
慧,1.0
灌,1.0
antigen,1.0
presenting,1.0
histocompatibility,1.0
complex,1.0
mhc,1.0
receptor,1.0
tcr,1.0
naive,1.0
microglia,1.0
kuppfer,1.0
chemokine,1.0
peptide,1.0
epitope,1.0
immunodominant,1.0
type,1.0
buchholz,1.0
bite,1.0
octet,1.0
nibble,1.0
semioctet,1.0
msb,1.0
significant,1.0
lsb,1.0
least,1.0
megabyte,0.967741935483871
mêgabyte,0.03225806451612903
kilobyte,0.9333333333333333
kilôbyte,0.06666666666666667
macrobrachium,1.0
rosenbergii,1.0
喇嘛,1.0
lama,1.0
五智,1.0
jñānāni,1.0
pañcakleśa,1.0
īrṣyā,1.0
dhamadhātu,1.0
rūpaskandha,1.0
vāk,0.4
văk,0.2
vak,0.2
vàk,0.2
大圓鏡智,1.0
ādarśa,1.0
vijñānaskandha,1.0
平等性智,1.0
samatājñāna,1.0
mnyam,1.0
མཉམ,1.0
vedanāskandha,1.0
妙觀察智,1.0
pratyavekṣaṇa,1.0
sor,0.36363636363636365
sôr,0.09090909090909091
sør,0.5454545454545454
rtogs,1.0
saṃjñāskandha,1.0
成所作智,1.0
kṛtyānuṣṭhāna,1.0
sgrub,1.0
成事智,1.0
saṃskāraskandha,1.0
嫉,1.0
decapoda,1.0
malacostraca,1.0
chela,1.0
gonopod,1.0
anomala,1.0
carapace,1.0
rostrum,1.0
caridoid,1.0
telson,1.0
dendrobranchia,1.0
pleocyemata,1.0
dendrobranchiata,1.0
mile,1.0
domesday,1.0
saladin,1.0
ibge,1.0
talon,1.0
rica,1.0
inec,1.0
carey,1.0
kongesangen,1.0
oben,1.0
jungen,1.0
heil,1.0
dir,0.75
đir,0.25
siegerkranz,1.0
molitva,1.0
russkikh,1.0
bevare,1.0
gud,1.0
vår,0.015384615384615385
var,0.9692307692307692
vár,0.015384615384615385
rufst,1.0
mein,1.0
vaterland,1.0
monts,1.0
indépendants,1.0
jana,1.0
gana,1.0
devanagari,0.6
devanāgarī,0.4
जन,1.0
गण,1.0
मन,1.0
अध,1.0
यक,1.0
जय,1.0
यव,1.0
जर,1.0
मर,1.0
ठ,1.0
द,1.0
ड,1.0
उत,1.0
कल,1.0
चल,1.0
उच,1.0
छल,1.0
जलध,1.0
तर,1.0
श,1.0
आश,1.0
ष,1.0
जयग,1.0
गलद,1.0
kimi,1.0
yo,0.9206349206349206
yō,0.047619047619047616
ỷơ,0.015873015873015872
yô,0.015873015873015872
君が代,1.0
hiromori,1.0
ecker,1.0
bởialberich,1.0
zwyssig,1.0
romansh,1.0
wyss,1.0
kommst,1.0
abendglühn,1.0
daher,1.0
ziehst,1.0
nebelflor,1.0
fährst,1.0
wilden,1.0
sturm,1.0
lorsqu,1.0
doux,1.0
rayon,0.875
rayón,0.125
soir,1.0
lorsque,1.0
sombre,1.0
nuit,1.0
vient,1.0
secours,1.0
stelle,1.0
giubilo,1.0
celeste,0.8936170212765957
céleste,0.10638297872340426
sfera,1.0
ritrovo,1.0
signor,1.0
nella,1.0
notte,1.0
silenziosa,1.0
riposa,1.0
libertà,1.0
concordia,1.0
amor,1.0
elvezia,1.0
serba,1.0
ognor,1.0
nubi,1.0
velo,1.0
asconde,1.0
tuo,0.6666666666666666
tuó,0.3333333333333333
cielo,1.0
quando,1.0
rugge,1.0
strepita,1.0
impetuoso,1.0
nembo,1.0
ostel,1.0
grembo,1.0
fido,1.0
onnipossente,1.0
proteggi,1.0
nostra,1.0
saira,1.0
splendur,1.0
las,0.9946524064171123
làs,0.0053475935828877
stailas,1.0
azur,1.0
chattain,1.0
nus,1.0
creatur,1.0
tutpussent,1.0
cur,0.8
cūr,0.2
firmament,1.0
sclerescha,1.0
noss,1.0
cors,1.0
fidanza,1.0
crescha,1.0
olma,1.0
senta,0.8571428571428571
sentā,0.14285714285714285
ferm,1.0
tschiel,1.0
etern,1.0
preschent,1.0
stgir,1.0
inperscrutabel,1.0
spiert,1.0
obedeschan,1.0
vents,1.0
nivels,1.0
secundeschan,1.0
furia,1.0
orcan,1.0
tremblar,1.0
uman,1.0
alur,1.0
vigur,1.0
temporal,1.0
sgarschaivel,1.0
stas,0.5
staś,0.5
fidaivel,1.0
義勇軍進行曲,1.0
义勇军进行曲,1.0
yìyǒngjūn,1.0
jìnxíngqǔ,1.0
niếp,0.9285714285714286
niệp,0.07142857142857142
电通影片公司,1.0
emi,1.0
homarinus,1.0
capensis,1.0
homarus,1.0
西辽,1.0
西遼,1.0
liaó,0.07692307692307693
liao,0.8461538461538461
liáo,0.07692307692307693
耶律大石,1.0
kitai,1.0
khitai,1.0
khitay,1.0
khitan,1.0
balasagun,1.0
qarluk,1.0
balasaghunlu,1.0
ashinalar,1.0
karakhanid,1.0
afrasiab,0.2
afrāsiāb,0.8
shahnameh,1.0
qashgari,1.0
qarluq,1.0
nestorian,1.0
semirechye,1.0
irtysh,1.0
gur,1.0
khanid,1.0
qarakhanids,1.0
qawan,1.0
ahmed,0.99
aḥmed,0.01
sanjar,1.0
sayhun,1.0
jaxartes,1.0
khwarezm,1.0
qarluqs,1.0
gaochang,1.0
qangli,1.0
fergana,1.0
khanids,1.0
naimans,1.0
batư,0.14285714285714285
batu,0.8571428571428571
uighur,1.0
gurkhan,1.0
китай,1.0
cathay,1.0
catai,1.0
catay,1.0
yēlǜ,1.0
dàshí,0.2
dashi,0.8
yeh,1.0
shih,0.9230769230769231
shìh,0.07692307692307693
slav,1.0
tahua,1.0
oát,0.7142857142857143
oat,0.21428571428571427
oạt,0.07142857142857142
hydroxit,0.7142857142857143
hyđrôxít,0.12244897959183673
hydroxít,0.02040816326530612
hydrôxít,0.02040816326530612
hyđroxit,0.10204081632653061
hyđrôxit,0.02040816326530612
hydroni,1.0
zwitterion,1.0
metabolit,1.0
peptit,0.9583333333333334
peptít,0.041666666666666664
ode,1.0
freude,1.0
schiller,1.0
karajan,1.0
止,1.0
zhi,0.6666666666666666
zhī,0.1111111111111111
zhì,0.1111111111111111
zhĭ,0.05555555555555555
zhǐ,0.05555555555555555
觀,1.0
九住心,1.0
navākārā,1.0
cittasthiti,1.0
六力,1.0
ṣaḍabala,1.0
四作意,1.0
bījamantra,1.0
證道歌,1.0
shōdōka,1.0
最上乘佛性歌,1.0
saijōjō,1.0
無明實性即佛性,1.0
幻化空身即法身,1.0
xánchứng,1.0
xuānjué,1.0
yōka,0.5
yoka,0.5
genkaku,1.0
明道,1.0
眞覺,1.0
道明,1.0
一宿覺,1.0
unsui,1.0
白雲,1.0
blofeld,1.0
wheel,1.0
wèndá,1.0
問答,1.0
yuánwù,1.0
kèqín,1.0
圓悟克勤,1.0
engo,1.0
kokugon,1.0
頻呼小玉元無事秖要檀郎認得聲,1.0
nányuè,1.0
huáiràng,1.0
南嶽懷讓,1.0
nangaku,1.0
appathittam,1.0
anāyūham,1.0
dobermann,1.0
allele,1.0
bb,1.0
aa,1.0
doberman,1.0
thưuờng,1.0
daring,1.0
dobermans,1.0
amazing,1.0
eyes,1.0
pinscher,1.0
rottweiler,1.0
thuringian,1.0
shepherd,1.0
greyhound,1.0
dane,1.0
weimaraner,1.0
shorthaired,1.0
pointer,1.0
becgiê,1.0
pittbull,1.0
vhungvhn,1.0
vietdog,1.0
tuanphuthai,1.0
eclair,1.0
chlorophyll,1.0
cyanobacteria,1.0
bacteriochlorophylls,1.0
chemosynthesis,1.0
photosynthesis,1.0
aerobic,1.0
respiration,1.0
獨參,1.0
hassu,1.0
mahāmaudgalyāyana,0.5
mahāmāudgalyāyana,0.5
mahāmoggallāna,1.0
assaji,1.0
若法因緣生,1.0
法亦因緣滅,1.0
是生滅因緣,1.0
佛大沙門說,1.0
長部經,1.0
vagga,1.0
brahmajàla,0.5
brahmajāla,0.5
padàna,0.5
padana,0.5
pàtika,1.0
jishō,0.6666666666666666
jisho,0.3333333333333333
自性空,1.0
shŏulèngyán,1.0
sānmèi,1.0
首楞嚴三昧經,1.0
shuryōgon,1.0
sanmaikyō,1.0
surŭngŏm,1.0
sammaegyŏng,1.0
śūraṃgama,1.0
śūraṃgamasamādhi,1.0
健相,1.0
健行,1.0
勇伏定,1.0
一切事竟,1.0
cittaikāgratā,1.0
śākyaprabha,1.0
boin,1.0
shèngmán,1.0
勝鬘經,1.0
shōmangyō,1.0
śrīmālādevī,1.0
siṃhanādavaipulyasūtra,1.0
求那跋陀羅,1.0
guṇabhadra,1.0
bodhruci,1.0
夫人經,1.0
大,1.0
乘,1.0
起,1.0
wayman,1.0
mokushō,1.0
shikantaza,1.0
kanna,1.0
解深密經,1.0
saṃdhinirmocana,1.0
dgongs,1.0
nges,1.0
grel,1.0
ངས,1.0
刪地涅謨折那修多羅,1.0
ālaya,1.0
wéishì,1.0
yuishiki,1.0
vijñāptimātratā,1.0
only,1.0
唯心,1.0
cittamātratā,1.0
阿頼耶識,1.0
種子,1.0
三性,1.0
彌勒,1.0
倶舎論,1.0
kośa,0.5
kosa,0.25
kōsa,0.25
唯識三十頌,1.0
vijñaptimātratāsiddhiḥ,1.0
攝大乘論,1.0
vijñaptimātravādin,1.0
cittamātravādin,1.0
唯心宗,1.0
cittamātrin,1.0
安慧,1.0
sthiramati,1.0
護法,1.0
valabhi,0.5
valabhī,0.5
guṇamati,1.0
jobs,1.0
pixar,1.0
walt,1.0
disney,1.0
toy,0.9
ṭoy,0.1
wozniak,1.0
markkula,1.0
mountain,1.0
patti,1.0
abdulfattah,1.0
jandali,1.0
joanne,1.0
mona,1.0
cupertino,1.0
homestead,1.0
portland,1.0
oregon,1.0
semester,1.0
homebrewe,1.0
atari,1.0
kottke,1.0
lsd,1.0
breakout,1.0
nolan,1.0
bushnell,1.0
mozniak,1.0
pepsi,1.0
sculley,1.0
macintosh,1.0
next,1.0
kernel,1.0
ethernet,1.0
nextcube,1.0
nextmail,1.0
nextstep,1.0
studios,1.0
kerner,1.0
emeryville,1.0
lasseter,1.0
monsters,1.0
nemo,1.0
cars,1.0
eisner,1.0
iger,1.0
gil,1.0
amelio,1.0
cyberdog,1.0
opendoc,1.0
imac,1.0
macworld,1.0
ipod,1.0
itunes,1.0
iphone,1.0
ipods,1.0
macbook,1.0
pro,0.9754098360655737
prô,0.01639344262295082
prò,0.00819672131147541
powerbook,1.0
mini,1.0
itv,1.0
bloomberg,1.0
arik,1.0
hesseldahl,1.0
businessweek,1.0
jef,1.0
raskin,1.0
floyd,1.0
wiley,1.0
sons,1.0
icon,1.0
ipad,1.0
laurene,1.0
ars,1.0
technica,1.0
twain,1.0
marketing,1.0
icloud,1.0
ceo,1.0
email,1.0
lisa,1.0
brennan,1.0
facebook,1.0
zuckerberg,1.0
beard,1.0
fortune,1.0
schwarzenegger,1.0
achievement,1.0
tronng,0.8333333333333334
trônng,0.16666666666666666
financial,1.0
pepsico,1.0
waters,1.0
menn,1.0
valley,1.0
visionary,1.0
december,1.0
actual,1.0
biography,1.0
supposed,1.0
wonderful,1.0
consumer,1.0
products,1.0
hired,1.0
drinks,1.0
place,1.0
however,1.0
knew,1.0
lunatic,1.0
plan,1.0
race,1.0
realize,1.0
had,1.0
been,1.0
companies,1.0
superficially,1.0
same,1.0
category,1.0
could,1.0
bend,1.0
reality,1.0
dreams,1.0
changing,1.0
would,1.0
change,1.0
perspective,1.0
hopelessly,1.0
wrong,1.0
tech,0.6712328767123288
tếch,0.3287671232876712
designed,1.0
sold,1.0
collapsed,1.0
bought,1.0
stuffed,1.0
closet,1.0
because,1.0
balancing,1.0
checkbook,1.0
enough,1.0
flick,1.0
consumers,1.0
were,1.0
their,1.0
homes,1.0
easily,1.0
installed,1.0
telephones,1.0
refrigerators,1.0
televisions,0.5
télévisions,0.5
even,1.0
cuisinarts,1.0
willing,1.0
pay,0.9777777777777777
pẩy,0.022222222222222223
couple,1.0
thousand,1.0
dollars,1.0
something,1.0
did,0.9772727272727273
đid,0.022727272727272728
know,1.0
byrne,1.0
journey,1.0
adventure,0.9743589743589743
adventuré,0.02564102564102564
future,1.0
harper,1.0
row,1.0
婆藪槃豆法師傳,1.0
vasubhandu,1.0
比鄰持跋婆,1.0
viriñcivatsa,1.0
piṇḍola,1.0
saptadaśabhūmi,1.0
tīrthikā,1.0
titthiyā,1.0
buddhavacana,1.0
tīrthikāśāstra,1.0
多羅那他,1.0
tāranātha,1.0
prakaraṇāryaśāsana,1.0
śāsana,0.3333333333333333
sasana,0.6666666666666666
prakaraṇaśāstra,1.0
samuccaya,1.0
prabhakāramitra,1.0
madhyāntānusāra,1.0
āryabhagavatī,1.0
saptārtha,1.0
ṭīkā,1.0
triśatikāyā,1.0
prajñāpāramitāyā,1.0
saptati,1.0
abhisamayā,1.0
laṅkāra,1.0
nāmaprajñāpāramitā,1.0
upadeśa,1.0
pramāṇasamuccaya,1.0
kāñcī,1.0
nāgadatta,1.0
oḍiviśa,1.0
valid,1.0
mahākāla,1.0
大黑,1.0
護世,1.0
lokapāla,1.0
śataśāstra,1.0
vijñaptimātratākārikā,1.0
anāgārika,0.5
anagarika,0.5
無上瑜伽怛特羅,1.0
anuttara,1.0
yogatantra,1.0
rnal,1.0
byor,1.0
rgyud,1.0
uttara,1.0
甘珠爾,1.0
gyur,1.0
hevajratantra,1.0
tāntrika,1.0
sādhaka,1.0
dvaya,1.0
大樂,1.0
mahāsukha,1.0
yuganaddha,1.0
yab,1.0
yum,1.0
ཡབ,1.0
般若,1.0
方便,1.0
vivṛti,1.0
svasaṃvedya,1.0
俱生起,1.0
saha,1.0
諡號,1.0
mutsuhito,0.9642857142857143
mutsuhitô,0.03571428571428571
元和九年正月十七日歸寂,1.0
壽九十五,1.0
長慶元年敕諡大智禪師,1.0
塔曰大寶勝輪,1.0
seat,1.0
shire,1.0
parish,1.0
borough,1.0
allee,0.75
allée,0.25
cairo,1.0
tax,1.0
relief,1.0
reconciliation,1.0
jgtrra,1.0
dividend,1.0
imputation,1.0
nokoreach,1.0
buak,1.0
devttā,1.0
mahāksatr,1.0
yoeṅ,1.0
qoy,1.0
maṅgal,1.0
sirī,0.16666666666666666
siri,0.8333333333333334
suastī,1.0
khñuṃ,0.2
khnum,0.8
braḥ,0.75
brah,0.25
qaṅg,0.5
qăng,0.5
jrak,1.0
krom,1.0
mláp,1.0
pāramī,1.0
naraptī,1.0
vaṅs,0.25
vans,0.75
ksatrā,1.0
ṭael,0.5
tael,0.5
prāsād,0.25
prasad,0.75
thma,1.0
gráp,1.0
ṭaen,1.0
khmaer,1.0
purāṇ,0.5
puran,0.5
thkoeṅ,1.0
thkān,1.0
kaṃ,0.05
kám,0.05
kam,0.85
kăm,0.05
pāṃṅ,1.0
kaṇṭāl,1.0
brai,1.0
guar,1.0
sramai,1.0
nẏk,1.0
yas,1.0
jāti,0.5
jati,0.5
lqa,1.0
rẏṅ,0.3333333333333333
ryn,0.6666666666666666
pʹẏṅ,1.0
jaṃhar,1.0
sāṅghẏm,1.0
bhăbv,1.0
breṅ,0.25
bren,0.75
saṃṇāṅ,1.0
rapás,0.25
rapas,0.75
kambujā,0.1
kambuja,0.9
raṭṭh,1.0
koet,1.0
yūr,1.0
qaṅveṅ,1.0
hoey,1.0
vatt,0.5
vậtt,0.5
qārām,1.0
săbd,1.0
dharm,1.0
sūtr,1.0
ṇar,0.16666666666666666
nar,0.8333333333333334
ḹk,0.1111111111111111
lk,0.8888888888888888
buddh,1.0
sāsnā,0.5
sasna,0.5
qnak,1.0
jâk,0.2
jak,0.8
smoḥ,1.0
smăgr,1.0
paep,1.0
ṭūn,0.021739130434782608
tun,0.8913043478260869
từn,0.043478260869565216
tủn,0.021739130434782608
tún,0.021739130434782608
nẏṅ,1.0
jūy,1.0
jrom,1.0
jraeṅ,1.0
phgád,1.0
phgaṅ,1.0
pra,0.9
prà,0.1
yojna,1.0
oy,0.9166666666666666
øy,0.08333333333333333
prades,0.95
pradeś,0.05
melinda,1.0
ozzie,1.0
mundie,1.0
interstate,1.0
bancsystem,1.0
kristi,1.0
kristianne,1.0
libby,1.0
trey,1.0
lakeside,1.0
mothers,1.0
asr,1.0
tic,0.75
tịc,0.125
tíc,0.125
ccc,1.0
ric,1.0
weiland,1.0
kent,1.0
tear,1.0
myself,1.0
away,1.0
unambiguously,1.0
demonstrate,1.0
success,1.0
served,1.0
ballmer,1.0
honeywell,1.0
mits,1.0
sams,1.0
qdos,1.0
paterson,1.0
scp,1.0
ms,1.0
elvis,1.0
aron,1.0
presley,1.0
rolling,1.0
vẹo,0.2653061224489796
veo,0.2653061224489796
véo,0.1836734693877551
vẻo,0.10204081632653061
vèo,0.1836734693877551
tupelo,1.0
garon,1.0
ghẹo,1.0
priscilla,1.0
beaulieu,1.0
keough,1.0
cage,1.0
lockwood,1.0
aloha,1.0
less,1.0
conversation,1.0
beatles,1.0
wilhelmus,1.0
marcha,1.0
bengali,1.0
yndigt,1.0
olympics,1.0
esperanto,1.0
espero,1.0
borinquena,1.0
amar,1.0
shonar,1.0
bangla,1.0
bjørnstjerne,1.0
bjørnson,1.0
elsker,1.0
dette,1.0
landet,1.0
bosnia,1.0
herzegovina,1.0
marino,0.978021978021978
mariño,0.02197802197802198
kms,1.0
rayet,1.0
cbat,1.0
ισχαιμία,1.0
hypoxia,1.0
anoxia,1.0
bayamesa,1.0
bayamo,1.0
perucho,1.0
figueredo,1.0
baymesa,1.0
morir,1.0
por,1.0
patria,1.0
vivir,1.0
hatikvah,1.0
התקווה,1.0
shche,1.0
vmerla,1.0
mazurek,1.0
dabrowskiego,1.0
gimn,1.0
sovetskogo,1.0
гимн,1.0
alexandrov,1.0
mikhalkov,1.0
registan,1.0
сквозь,1.0
грозы,1.0
сияло,1.0
нам,1.0
солнце,1.0
свободы,1.0
мы,1.0
армию,1.0
нашу,1.0
растили,1.0
в,1.0
сраженьях,1.0
захватчиков,1.0
подлых,1.0
с,1.0
дороги,1.0
сметём,1.0
битвах,1.0
решаем,1.0
судьбу,1.0
поколений,1.0
к,1.0
славе,1.0
отчизну,1.0
свою,1.0
поведём,1.0
skvoz,1.0
grozy,1.0
siyalo,1.0
solntse,1.0
svobody,1.0
veliky,1.0
ozaril,1.0
nas,0.9411764705882353
naš,0.058823529411764705
vyrastil,1.0
vernost,1.0
narodu,1.0
trud,1.0
podvigi,1.0
vdokhnovil,1.0
armiyu,1.0
nashu,1.0
rastili,1.0
srazhen,1.0
yakh,1.0
zakhvatchikov,1.0
podlykh,1.0
dorogi,1.0
smetyom,1.0
bitvakh,1.0
reshayem,1.0
pokoleniy,1.0
otchiznu,1.0
svoyu,1.0
povedyom,1.0
а,1.0
александрова,1.0
михалкова,1.0
г,1.0
эль,1.0
регистана,1.0
pripev,1.0
sya,0.8
ṣya,0.2
otechestvo,1.0
nashe,1.0
svobodnoye,1.0
druzhby,1.0
narodov,1.0
nadyozhny,1.0
oplot,1.0
partiya,1.0
lenina,1.0
narodnaya,1.0
torzhestvu,1.0
kommunizma,1.0
vedyot,1.0
pravoye,1.0
delo,1.0
podnyal,1.0
narody,1.0
pobede,1.0
bessmertnykh,1.0
idey,1.0
vidim,1.0
gryadushcheye,1.0
nashey,1.0
strany,1.0
krasnomu,1.0
znameni,1.0
slavnoy,1.0
otchizny,1.0
budem,1.0
vsegda,1.0
bezzavetno,1.0
verny,1.0
gosudarstveny,1.0
государственный,1.0
alexandr,1.0
vladimirovich,0.9705882352941176
vladímirovich,0.029411764705882353
patriotičeskaja,1.0
pesnja,1.0
припев,1.0
славься,1.0
отечество,1.0
наше,1.0
свободное,1.0
братских,1.0
народов,1.0
союз,1.0
вековой,1.0
предками,1.0
данная,1.0
мудрость,1.0
народная,1.0
страна,1.0
гордимся,1.0
тобой,1.0
от,1.0
южных,1.0
морей,1.0
до,1.0
полярного,1.0
края,1.0
раскинулись,1.0
наши,1.0
леса,1.0
одна,1.0
ты,1.0
свете,1.0
такая,1.0
хранимая,1.0
богом,1.0
родная,1.0
земля,1.0
широкий,1.0
простор,1.0
для,1.0
мечты,1.0
жизни,1.0
грядущие,1.0
открывают,1.0
года,1.0
силу,1.0
даёт,1.0
наша,1.0
верность,1.0
отчизне,1.0
так,1.0
было,1.0
есть,1.0
будет,1.0
всегда,1.0
pripyev,1.0
bratskikh,1.0
soyuz,1.0
vekovoy,1.0
predkami,1.0
dannaya,1.0
mudrost,1.0
strana,1.0
gordimsya,1.0
toboy,1.0
yuzhnykh,1.0
polyarnogo,1.0
kraya,1.0
raskinulis,1.0
nashi,1.0
lesa,1.0
polya,0.7142857142857143
pólya,0.2857142857142857
odna,1.0
svete,1.0
takaya,1.0
khranimaya,1.0
bogom,1.0
rodnaya,1.0
zemlya,1.0
shirokiy,1.0
prostor,1.0
dlya,1.0
mechty,1.0
zhizni,1.0
gryadushchiye,1.0
otkryvayut,1.0
silu,1.0
nasha,1.0
otchizne,1.0
tak,0.9855072463768116
tăk,0.014492753623188406
bylo,1.0
yest,1.0
budet,1.0
btmv,1.0
filmmaker,1.0
dượt,0.7222222222222222
đượt,0.2777777777777778
alen,1.0
locus,1.0
bendō,0.25
benđơ,0.75
dìcáng,1.0
kṣitigarbha,1.0
jiànzhēn,1.0
訶梨跋摩,1.0
神體,1.0
इष,1.0
टद,1.0
वत,1.0
iṣṭa,1.0
yam,0.8333333333333334
yảm,0.16666666666666666
bhaktiyoga,1.0
avatāra,1.0
lakṣya,1.0
huáyán,1.0
華嚴宗,1.0
kegon,1.0
賢首法藏,1.0
智儼,1.0
清涼澄觀,1.0
宗密,1.0
審祥,1.0
法界,1.0
六相,1.0
理,1.0
xiáng,0.08333333333333333
xiang,0.5833333333333334
xiāng,0.3333333333333333
shinshō,0.5
shinsho,0.5
良辨,1.0
roben,1.0
tenno,0.45
tennō,0.55
tiāntāi,1.0
中,1.0
五時八教,1.0
rūpaloka,1.0
arūpaloka,1.0
shénhuì,1.0
荷澤神會,1.0
kataku,1.0
jin,0.9647058823529412
